adult,budget,genres,id,overview,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count
False,16000000,"['Horror', 'Mystery', 'Thriller']",516632,"Retired cop James Lasombra is asked by a friend to investigate the disappearance of her daughter, who seemingly packed in the night and left an ominous message on the bathroom mirror - ""The Empty Man Made Me Do It."" As he investigates this mysterious figure further, James begins to see and hear strange things, and is forced to come to terms with his past and what it means for his future.",51.925,"['South Africa', 'United States of America']",2020-10-22,4796993,137,['English'],Released,The Empty Man,False,6.151,832
False,0,"['Family', 'Comedy', 'Fantasy']",531219,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",41.984,"['Mexico', 'United Kingdom', 'United States of America']",2020-10-26,29303571,106,['English'],Released,Roald Dahl's The Witches,False,6.378,2801
False,65000000,"['Action', 'Thriller']",545609,A hardened gun-for-hire's latest mission becomes a soul-searching race to survive when he's sent into Bangladesh to rescue a drug lord's kidnapped son.,51.373,['United States of America'],2020-04-23,0,116,"['বাংলা', 'English', 'हिन्दी']",Released,Extraction,False,7.323,6046
False,0,"['Animation', 'Action', 'Fantasy']",664767,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.",35.594,['United States of America'],2020-04-12,0,80,['English'],Released,Mortal Kombat Legends: Scorpion's Revenge,False,8.104,1375
False,0,"['Animation', 'TV Movie', 'Fantasy', 'Action']",755812,"Marinette’s class is headed to New York, the city of superheroes, for French-American Friendship Week. The whole class is there...except Adrien, whose father refuses to let him go!",50.021,"['Brazil', 'Canada', 'France', 'South Korea', 'United Kingdom', 'United States of America']",2020-09-25,0,61,['Français'],Released,"Miraculous World: New York, United HeroeZ",False,8.1,1090
False,205000000,"['Action', 'Thriller', 'Science Fiction']",577922,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",69.551,"['United Kingdom', 'United States of America']",2020-08-22,365304105,150,"['English', 'Eesti']",Released,Tenet,False,7.2,9870
False,0,['Comedy'],660982,"It's Senior year at East Great Falls. Annie, Kayla, Michelle, and Stephanie decide to harness their girl power and band together to get what they want their last year of high school.",49.271,['United States of America'],2020-10-06,0,95,['English'],Released,American Pie Presents: Girls' Rules,False,6.153,620
False,0,['Romance'],694943,"Seok, who wants to try perverted sex, pesters Hyun-jin every day, but Hyun-jin rejects it saying she only like normal things.  And then one day while delivering chicken, he found So-ra and Hyun-soo, a couple who enjoys delivery exposures.  Frustrated as he is with Hyun-jin, he starts neglecting her and became more and more hooked with the So-ra couple.  To recover their relationship, Hyun-jin goes on a date with Seok. But then a call came for him. The couple invites him for sex.  Will he be having a date with his wife, or will he accept the invitation he may only get once in a lifetime?  What would be his choice?",59.221,['South Korea'],2020-04-10,0,68,['한국어/조선말'],Released,Pizza Dare 1,False,7.2,6
False,75000000,"['Action', 'Crime']",495764,"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",48.187,['United States of America'],2020-02-05,205537933,109,['English'],Released,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),False,6.917,10247
False,34000000,"['Action', 'Thriller', 'Drama']",524047,"John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the Garritys experience the best and worst in humanity. As the countdown to the global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven.",39.142,"['United Kingdom', 'United States of America']",2020-07-29,52300000,120,['English'],Released,Greenland,False,7.133,4514
False,5000000,"['Comedy', 'Romance', 'Science Fiction']",587792,"When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated when they find themselves unable to escape the venue, themselves, or each other.",34.387,['United States of America'],2020-07-10,164000,90,"['English', 'Español']",Released,Palm Springs,False,7.329,3102
False,0,['Romance'],1018339,"Private secret of Na-yeon and Min-woo, the teacher who teaches herself from old times! As Min-woo's grades go up a lot, Na-yeon invites him to her house for a special class. Usually, she is a calm teacher, but her personality changes whenever she touches her body. Meanwhile, Na-yeon had another student named Jae-hyeon, who knows the relationship between Na-yeon and Min-woo and is jealous, but only enjoys the current situation. A special private tutoring class for two students and a female student, which is secretly conducted, is just beginning.",46.0,['South Korea'],2020-10-16,0,64,['한국어/조선말'],Released,18 Year Old Actress So-jeong's Ultimate Sex,False,0.0,0
False,109000000,"['Adventure', 'Family', 'Drama']",481848,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",38.115,"['Canada', 'United States of America']",2020-02-19,111200000,100,['English'],Released,The Call of the Wild,False,7.6,3707
False,200000000,"['Adventure', 'Fantasy', 'Action', 'Family']",337401,"When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",45.453,['United States of America'],2020-09-04,69965374,115,['English'],Released,Mulan,False,6.9,6646
False,60000000,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']",400160,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",45.28,"['France', 'United States of America']",2020-08-14,4700000,95,['English'],Released,The SpongeBob Movie: Sponge on the Run,False,7.5,2843
False,0,"['Romance', 'Comedy']",565426,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture.,43.642,['United States of America'],2020-02-03,0,102,['English'],Released,To All the Boys: P.S. I Still Love You,False,6.841,2526
False,200000000,"['Action', 'Adventure', 'Fantasy']",464052,A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,43.155,['United States of America'],2020-12-16,169601036,151,['English'],Released,Wonder Woman 1984,False,6.429,8425
False,17000000,"['Horror', 'Action', 'Thriller']",581392,A soldier and his team battle hordes of post-apocalyptic zombies in the wastelands of the Korean Peninsula.,47.833,['South Korea'],2020-07-15,42698327,115,"['English', '한국어/조선말']",Released,Peninsula,False,6.8,2359
False,0,"['Romance', 'Drama']",664413,"A woman falls victim to a dominant mafia boss, who imprisons her and gives her one year to fall in love with him.",36.77,['Poland'],2020-02-07,9458590,116,"['Français', 'English', 'Italiano', 'Polski']",Released,365 Days,False,7.042,8990
False,7000000,"['Thriller', 'Science Fiction', 'Horror']",570670,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",41.504,"['Australia', 'United States of America']",2020-02-26,144492724,124,['English'],Released,The Invisible Man,False,7.112,5705
False,42000000,"['Action', 'Science Fiction', 'Adventure']",338762,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",29.686,"['China', 'United States of America']",2020-03-05,39861118,110,['English'],Released,Bloodshot,False,6.716,4938
False,0,"['Comedy', 'Romance']",583083,"With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate.",31.397,['United Kingdom'],2020-07-24,0,132,['English'],Released,The Kissing Booth 2,False,7.644,4981
False,0,"['Drama', 'Romance']",784941,"One day, Min-sang who is not that handsome becomes a huge success because of a webtoon. Then he gets a sexy wife, Yu-ra, for himself. Min-sang is having a dream-like marriage with Yura. It has been a perfect day except for his sister-in-law Yu-mi, who hates her ugly self. Accidentally, he learned of his wife's dark past through his sister-in-law's diary, and this leads to a reversal of the relationship with her sister-in-law. Min-sang began to demand excessive demands from his sister-in-law, and Yu-mi began to accept them. Where will the end of the relationship between Min-sang, Yu-ra, and Yu-mi lead?",35.533,['South Korea'],2020-12-11,0,111,['한국어/조선말'],Released,Taming The Younger Sister-in-Law,False,6.1,7
False,21000000,"['Adventure', 'Mystery', 'Crime']",497582,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",35.406,['United States of America'],2020-09-23,0,123,['English'],Released,Enola Holmes,False,7.27,6014
False,22000000,"['Action', 'Crime', 'Comedy']",522627,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",35.191,"['United Kingdom', 'United States of America']",2020-01-01,115171795,113,['English'],Released,The Gentlemen,False,7.679,5831
False,0,[],669444,,34.012,[],2020-03-01,0,0,['Français'],Released,Les chevaliers du fiel dynamitent 2019,False,5.3,8
False,50300000,"['War', 'Action', 'Drama']",516486,"A first-time captain leads a convoy of allied ships carrying thousands of soldiers across the treacherous waters of the ""Black Pit"" to the front lines of WWII. With no air cover protection for 5 days, the captain and his convoy must battle the surrounding enemy Nazi U-boats in order to give the allies a chance to win the war.",36.763,"['Canada', 'China', 'United States of America']",2020-07-09,0,92,['English'],Released,Greyhound,False,7.403,2889
False,35000000,"['Comedy', 'Drama']",579583,"Scott has been a case of arrested development ever since his firefighter father died when he was seven. He's now reached his mid-20s having achieved little, chasing a dream of becoming a tattoo artist that seems far out of reach. As his ambitious younger sister heads off to college, Scott is still living with his exhausted ER nurse mother and spends his days smoking weed, hanging with the guys — Oscar, Igor and Richie — and secretly hooking up with his childhood friend Kelsey. But when his mother starts dating a loudmouth firefighter named Ray, it sets off a chain of events that will force Scott to grapple with his grief and take his first tentative steps toward moving forward in life.",34.978,['United States of America'],2020-07-22,2200000,137,['English'],Released,The King of Staten Island,False,7.008,994
False,0,"['Crime', 'Drama', 'Thriller']",499932,"In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family.",35.507,['United States of America'],2020-09-11,0,138,['English'],Released,The Devil All the Time,False,7.211,3331
False,90000000,"['Family', 'Animation', 'Comedy', 'Fantasy', 'Adventure', 'Music']",446893,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",34.827,"['Japan', 'United States of America']",2020-03-11,49276818,91,['English'],Released,Trolls World Tour,False,7.287,2136
False,1700000,"['Thriller', 'Horror', 'Drama']",546121,"Chloe, a teenager who is confined to a wheelchair, is homeschooled by her mother, Diane. Chloe soon becomes suspicious of her mother and begins to suspect that she may be harboring a dark secret.",27.954,['United States of America'],2020-11-20,5184368,90,['English'],Released,Run,False,7.257,2557
False,6000000,['Drama'],600354,"A man refuses all assistance from his daughter as he ages and, as he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",38.14,"['France', 'United Kingdom']",2020-12-23,21029340,97,['English'],Released,The Father,False,8.1,3189
False,0,"['Thriller', 'Horror']",509635,"A recently widowed traveler is kidnapped by a cold blooded killer, only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.",36.385,['United States of America'],2020-09-10,0,98,"['English', 'Français']",Released,Alone,False,6.3,723
False,0,"['Family', 'Action', 'Fantasy', 'Comedy']",615677,"When alien invaders capture Earth's superheroes, their kids must learn to work together to save their parents - and the planet.",33.973,['United States of America'],2020-12-25,0,97,"['English', 'Français', '']",Released,We Can Be Heroes,False,6.012,769
False,67000000,"['Science Fiction', 'Horror', 'Action']",340102,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",33.153,['United States of America'],2020-04-02,49169594,94,"['English', 'Latin', 'Português']",Released,The New Mutants,False,6.1,3410
False,0,"['Drama', 'Mystery', 'Thriller']",602147,"The patriarch of a wealthy and powerful family suddenly passes away, leaving his wife and daughter with a shocking secret inheritance that threatens to unravel and destroy their lives.",40.867,['United States of America'],2020-04-30,0,110,"['Français', 'English']",Released,Inheritance,False,6.363,633
False,30000000,"['Comedy', 'Action', 'Adventure']",590223,"Seven years since the Monsterpocalypse began, Joel Dawson has been living underground in order to survive. But after reconnecting over radio with his high school girlfriend Aimee, Joel decides to venture out to reunite with her, despite all the dangerous monsters that stand in his way.",39.079,"['Australia', 'Canada', 'United States of America']",2020-10-16,1122066,109,['English'],Released,Love and Monsters,False,7.307,4011
False,0,"['Animation', 'Drama', 'Romance', 'Fantasy']",667520,"A peculiar girl transforms into a cat to catch her crush's attention. But before she realizes it, the line between human and animal starts to blur.",31.855,['Japan'],2020-06-18,0,104,['日本語'],Released,A Whisker Away,False,7.883,1372
False,0,['Drama'],627725,"In the 1960s, two entrepreneurs hatch an ingenious business plan to fight for housing integration—and equal access to the American Dream.",31.0,['United States of America'],2020-03-06,0,120,['English'],Released,The Banker,False,7.634,940
False,6300000,"['Action', 'Horror']",614696,"As a grisly virus rampages a city, a lone man stays locked inside his apartment, digitally cut off from seeking help and desperate to find a way out.",31.557,['South Korea'],2020-06-24,13416285,98,['한국어/조선말'],Released,#Alive,False,7.242,1820
False,0,"['Comedy', 'Action', 'Romance']",576156,"A couple experiences a defining moment in their relationship when they are unintentionally embroiled in a murder mystery. As their journey to clear their names takes them from one extreme – and hilarious - circumstance to the next, they must figure out how they, and their relationship, can survive the night.",26.175,['United States of America'],2020-05-22,0,87,['English'],Released,The Lovebirds,False,6.091,690
False,70000000,"['Action', 'Fantasy']",547016,Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.,30.473,['United States of America'],2020-07-10,0,125,"['English', 'العربية', 'Français', 'Italiano', 'Pусский']",Released,The Old Guard,False,7.1,4145
False,200000000,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",508439,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",30.808,['United States of America'],2020-02-29,141940042,103,['English'],Released,Onward,False,7.68,6131
False,14000000,"['Action', 'Thriller', 'Horror']",514847,"Twelve strangers wake up in a clearing. They don't know where they are—or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers.",42.391,"['Japan', 'United States of America']",2020-03-11,10550350,90,"['English', 'العربية', 'Hrvatski']",Released,The Hunt,False,6.635,3190
False,0,"['Romance', 'Comedy']",520172,A young woman's plans to propose to her girlfriend while at her family's annual holiday party are upended when she discovers her partner hasn't yet come out to her conservative parents.,30.245,['United States of America'],2020-11-26,1401954,102,['English'],Released,Happiest Season,False,7.219,1184
False,25000000,"['Science Fiction', 'Action']",688258,"Two years into an intergalactic invasion of Earth, survivors in Sydney, Australia, fight back in a desperate ground war. As casualties mount by the day, the resistance and their unexpected allies, uncover a plot that could see the war come to a decisive end. With the Alien invaders hell-bent on making earth their new home, the race is on to save mankind.",30.103,['Australia'],2020-10-30,331091,128,['English'],Released,Occupation: Rainfall,False,6.22,239
False,0,"['Comedy', 'Romance']",759923,"The story of chaos both body and mind occurs when Brick receives a package of mystery that is inside Anna Sex Doll AI system that Able to develop themselves as human beings Brick had to try sex with Anna to test its functionality. Otherwise, he will owe $ 50 million from his father's loan to invest in making sex dolls. Everything seems to be going well. But stuck that he is still a virgin and is afraid of women! What will the bricks do next? When he is the only one who will be able to touch her",34.103,['Thailand'],2020-10-30,0,98,['ภาษาไทย'],Released,My Sex Doll Bodyguard,False,7.8,13
False,0,"['Comedy', 'Romance']",615665,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",33.652,['United States of America'],2020-10-27,0,104,['English'],Released,Holidate,False,7.015,2186
False,0,"['Romance', 'Drama']",342470,Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.,32.138,['United States of America'],2020-02-28,0,108,['English'],Released,All the Bright Places,False,7.7,2850
False,8819200,"['Science Fiction', 'Drama', 'Action']",514207,"Two years after the fall of the alien ship, the life of a young woman from Moscow has been changed forever. Her growing powers are now at the focus of both human and celestial investigation: an alien force takes an interest in her, and will stop short of nothing, including an invasion. Can love and compassion save humanity, when faced with a much greater and more demanding test this time?",29.01,['Russia'],2020-02-27,32104054,129,['Pусский'],Released,Invasion,False,6.9,797
False,0,"['Horror', 'Action', 'Adventure']",522444,"An adventure-loving couple convince their friends to explore a remote, uncharted cave system in the forests of Northern Australia. With a tropical storm approaching, they abseil into the mouth of the cave, but when the caves start to flood, tensions rise as oxygen levels fall and the friends find themselves trapped. Unknown to them, the storm has also brought in a pack of dangerous and hungry crocodiles.",28.354,"['Australia', 'United States of America']",2020-07-09,1117982,98,"['English', 'Español', 'Français', 'Pусский']",Released,Black Water: Abyss,False,5.16,429
False,90000000,"['Animation', 'Comedy', 'Family', 'Mystery']",385103,"In Scooby-Doo’s greatest adventure yet, see the never-before told story of how lifelong friends Scooby and Shaggy first met and how they joined forces with young detectives Fred, Velma, and Daphne to form the famous Mystery Inc. Now, with hundreds of cases solved, Scooby and the gang face their biggest, toughest mystery ever: an evil plot to unleash the ghost dog Cerberus upon the world. As they race to stop this global “dogpocalypse,” the gang discovers that Scooby has a secret legacy and an epic destiny greater than anyone ever imagined.",28.91,"['Canada', 'United States of America']",2020-07-08,28600000,93,['English'],Released,Scoob!,False,7.045,1695
False,10000000,"['Thriller', 'Crime', 'Drama']",582014,"A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path.",26.557,['United States of America'],2020-12-13,20379604,113,['English'],Released,Promising Young Woman,False,7.4,3221
False,0,"['Thriller', 'Crime', 'Drama']",526007,"Hotel night clerk Bart Bromley is a highly intelligent young man on the Autism spectrum. When a woman is murdered during his shift, Bart becomes the prime suspect. As the police investigation closes in, Bart makes a personal connection with a beautiful guest named Andrea, but soon realises he must stop the real murderer before she becomes the next victim.",24.042,['United States of America'],2020-02-19,302127,90,['English'],Released,The Night Clerk,False,6.259,785
False,0,"['Documentary', 'Drama']",664280,"The story of life on our planet by the man who has seen more of the natural world than any other. In more than 90 years, Attenborough has visited every continent on the globe, exploring the wild places of our planet and documenting the living world in all its variety and wonder. Addressing the biggest challenges facing life on our planet, the film offers a powerful message of hope for future generations.",20.446,['United Kingdom'],2020-09-28,0,83,['English'],Released,David Attenborough: A Life on Our Planet,False,8.5,357
False,0,"['Drama', 'Romance']",729097,"Ji-suk, a wealthy mother, wants to send her son, Se-hyuk, to the medical school. While looking for a competent private education coordination, Although it succeeded in recruiting a high-ranking entrance exam coordinator,'Starring', which only a few elite students selected. After hearing the rumors,'Namjae,' the father of Euntae, a high school examinee next door, hears rumors and comes to contact the main character. Like this, the parents of Se-hyeok and Eun-tae's neighbors 'Starring', who was in a difficult situation after entering a strange competition Eventually, I would share the day of the week to go to both houses to teach Se-hyuk and Eun-tae. Although they will agree with the two families, Eun Tae, who is a senior high school student, is in medical school. Not interested and only busy with high school girlfriends Se-hyuk starts talking to a beautiful tutor, starring than the entrance exam.",32.52,['South Korea'],2020-04-03,0,95,['한국어/조선말'],Released,Young Mother 5,False,5.8,12
False,0,"['Drama', 'Family']",770156,Second chances start when a hardened criminal crosses paths with a precocious little girl who is helped by an angel to change hearts during the holiday season.,29.547,['United States of America'],2020-10-19,0,87,['English'],Released,Lucy Shimmers and the Prince of Peace,False,8.381,277
False,0,"['Drama', 'Romance']",724106,"When they were young, Min-joo and Seo-yeon cared for each other and were closer than brothers and sisters. However, she accidentally learns about Seo-yeon's tutor, Woo-hyeon, and because of this man, their 10-year friendship starts to become shaky. Meanwhile, Jeong-soo is hurt in seeing Min-joo like that, and so he distanced himself from Min-joo. Because of Min-joo and Seo-yeon's misunderstanding, Jeong-soo who couldn't care much might just leave so Min-joo tries to break up with the help of Seo-yeon. While in the process of breaking up, Min-joo and Seo-yeon went back to their close relationship.  The love of women who have been separated because of man, and the two men's friendship is comically drawn.",28.693,['South Korea'],2020-07-17,0,79,"['한국어/조선말', '普通话']",Released,R-Rated Idol Seung-ha's Sex Scandal,False,6.9,47
False,0,"['Romance', 'Drama']",761053,The final part of the film adaption of the erotic romance novel Gabriel's Inferno written by an anonymous Canadian author under the pen name Sylvain Reynard.,24.031,['United States of America'],2020-11-19,0,105,['English'],Released,Gabriel's Inferno: Part III,False,8.4,1054
False,0,"['Drama', 'Romance']",715287,"Sang-jin, who was envious of her neighbor after getting a beautiful wife, Ask your wife's friend Gian to take over the son's extracurricular teacher, Sang-jin, who left work early, accidentally sees Gian's shower. A man who wants to have sex with his son's tutor, And a son who wants to have a good time with a young stepmom, Ji-an and Jin-hee, who want money, are disappointed with her husband, and Bin-jin gives her body to a young son.",26.672,['South Korea'],2020-05-29,0,78,['한국어/조선말'],Released,Stepmom's Desire,False,6.5,13
False,0,['Comedy'],740985,"14 years after making a film about his journey across the USA, Borat risks life and limb when he returns to the United States with his young daughter, and reveals more about the culture, the COVID-19 pandemic, and the political elections.",22.494,['United States of America'],2020-10-23,0,96,"['български език', 'Hrvatski', 'עִבְרִית', 'English', 'Magyar', 'Română']",Released,Borat Subsequent Moviefilm,False,6.5,2528
False,0,"['Comedy', 'Thriller', 'Action', 'Adventure']",604822,Covert security company Vanguard is the last hope of survival for an accountant after he is targeted by the world's deadliest mercenary organization.,27.732,"['China', 'Hong Kong', 'India', 'South Korea', 'Taiwan', 'United Kingdom']",2020-09-30,50866901,107,"['普通话', 'हिन्दी', 'English']",Released,Vanguard,False,6.317,543
