adult,budget,genres,id,overview,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count
False,250000000,"['Action', 'Adventure', 'Fantasy']",209112,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",58.715,['United States of America'],2016-03-23,874362803,152,['English'],Released,Batman v Superman: Dawn of Justice,False,5.972,17940
False,250000000,"['Adventure', 'Action', 'Science Fiction']",271110,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",81.637,['United States of America'],2016-04-27,1155046416,147,"['Română', 'English', 'Deutsch', 'Pусский']",Released,Captain America: Civil War,False,7.444,22674
False,40000000,['Horror'],259693,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,71.45,['United States of America'],2016-06-08,322811702,134,['English'],Released,The Conjuring 2,False,7.294,8384
False,30000000,"['Comedy', 'Drama', 'Romance', 'Music']",313369,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",69.714,"['United States of America', 'Hong Kong']",2016-11-29,447407695,129,['English'],Released,La La Land,False,7.903,16854
False,145000000,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",140300,"While Po and his father are visiting a secret panda village, an evil spirit threatens all of China, forcing Po to form a ragtag army to fight back.",57.856,"['China', 'United States of America']",2016-01-23,521170825,95,['English'],Released,Kung Fu Panda 3,False,6.914,6023
False,125000000,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy', 'Music']",136799,"After the monstrous Bergens invade Troll Village, Princess Poppy, the happiest Troll ever born, and overly-cautious, curmudgeonly outcast Branch set off on a journey to rescue her friends. Their mission is full of adventure and mishaps, as this mismatched duo try to tolerate each other long enough to get the job done.",63.095,['United States of America'],2016-10-13,347337803,92,['English'],Released,Trolls,False,6.638,3574
False,47000000,"['Drama', 'Science Fiction', 'Mystery']",329865,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",61.741,['United States of America'],2016-11-10,203388186,116,"['普通话', 'English', 'Pусский']",Released,Arrival,False,7.6,17742
False,178000000,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",246655,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",51.02,['United States of America'],2016-05-18,543934787,144,"['العربية', 'English', 'Deutsch', 'Polski', 'Pусский', 'Kiswahili']",Released,X-Men: Apocalypse,False,6.516,12947
False,75000000,"['Animation', 'Comedy', 'Family', 'Music']",335797,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,67.721,"['Japan', 'United States of America']",2016-11-23,634151679,108,['English'],Released,Sing,False,7.113,7923
False,0,['Romance'],419329,"Soo-ji is a skin specialist who experiences retaliatory driving on her way to work and Captain Kwon helps her. Later, they meet at the hospital and start to feel attracted to each other. Soo-ji is tired of living a pretentious marriage life with her cheating husband and falls in love with Kwon...",74.705,['South Korea'],2016-09-30,0,92,['한국어/조선말'],Released,Descendants of Adultery,False,4.6,7
False,8575000,"['Thriller', 'Drama', 'Romance']",290098,"In 1930s Korea, a swindler and a young woman pose as a Japanese count and a handmaiden to seduce a Japanese heiress and steal her fortune.",63.485,['South Korea'],2016-06-01,38600000,145,"['日本語', '한국어/조선말']",Released,The Handmaiden,False,8.217,3745
False,180000000,"['Fantasy', 'Adventure']",259316,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",55.946,"['United Kingdom', 'United States of America']",2016-11-16,809342332,132,['English'],Released,Fantastic Beasts and Where to Find Them,False,7.32,18738
False,180000000,"['Action', 'Adventure', 'Fantasy']",284052,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",50.105,['United States of America'],2016-10-25,676343174,115,['English'],Released,Doctor Strange,False,7.423,22109
False,60000000,"['Action', 'Thriller']",343611,"When Major Susan Turner is arrested for treason, ex-investigator Jack Reacher undertakes the challenging task to prove her innocence and ends up exposing a shocking conspiracy.",37.88,"['China', 'United States of America']",2016-10-19,162100000,118,['English'],Released,Jack Reacher: Never Go Back,False,5.992,4860
False,105000000,"['Adventure', 'Animation', 'Family', 'Comedy', 'Science Fiction']",278154,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and locations.",43.721,['United States of America'],2016-06-23,408579038,95,['English'],Released,Ice Age: Collision Course,False,6.1,4532
False,200000000,"['Adventure', 'Animation', 'Comedy', 'Family']",127380,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,39.891,['United States of America'],2016-06-16,1028600000,97,['English'],Released,Finding Dory,False,7.04,12013
False,11500000,['Comedy'],291870,"Jason Kelly is one week away from marrying his boss's uber-controlling daughter, putting him on the fast track for a partnership at the law firm. However, when the straight-laced Jason is tricked into driving his foul-mouthed grandfather, Dick, to Daytona for spring break, his pending nuptials are suddenly in jeopardy. Between riotous frat parties, bar fights, and an epic night of karaoke, Dick is on a quest to live his life to the fullest and bring Jason along for the ride.",52.302,['United States of America'],2016-01-20,94100000,102,['English'],Released,Dirty Grandpa,False,5.933,4359
False,0,['Romance'],412092,"An art student named Gwang-ho gets dumped by his girlfriend because she was only his source of comfort, and that he's a Mama's boy and a premature ejaculator. He tries to avoid seeing her by going to a different academy and that's when his mother introduces him to her friend Soo-yeon, a sophisticated and intelligent looking woman. Gwang-ho falls for her.  Gwang-ho's mother suddenly leaves for Australia because his father is sick and Gwang-ho gets to stay in Soo-yeon's house for a few days. Looking at her, he thinks of all the things he would like to do with her and Soo-yeon's niece Ha-kyeong stimulates him to do something about his feelings.",44.501,['South Korea'],2016-09-01,0,92,['한국어/조선말'],Released,Mom's Friend 2,False,5.2,11
False,3500000,"['Horror', 'Drama', 'Mystery']",310131,"In 1630, a farmer relocates his family to a remote plot of land on the edge of a forest where strange, unsettling things happen. With suspicion and paranoia mounting, each family member's faith, loyalty and love are tested in shocking ways.",54.356,"['Brazil', 'Canada', 'United Kingdom', 'United States of America']",2016-02-19,40423945,92,['English'],Released,The Witch,False,6.971,6932
False,25000000,"['Drama', 'History']",381284,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",42.451,['United States of America'],2016-12-10,236000000,127,['English'],Released,Hidden Figures,False,8.057,9722
False,0,"['Romance', 'Drama']",482036,"""Trust me tonight""  Min-ho is preparing to get a job and is spending some time in his parents' house. However, his parents aren't home and only his young sister-in-law is there. His brother Hyeon-soo had left the house after fighting with his wife. Min-ho can't help but feel attracted towards his young and appealing sister-in-law.",30.784,['South Korea'],2016-10-27,0,78,['한국어/조선말'],Released,Nice Sister-In-Law,False,1.0,1
False,175000000,"['Family', 'Adventure', 'Drama', 'Fantasy']",278927,"A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",42.997,"['United Kingdom', 'United States of America']",2016-04-07,966550600,106,['English'],Released,The Jungle Book,False,6.866,8017
False,5000000,['Comedy'],375794,"After his release from prison, bank robber Zequi sets off to recover the stolen money that was buried by his dizzy accomplice. He's horrified to learn that a high school gymnasium is now standing over the site where the loot is stashed. Needing to infiltrate the building, Zequi lands a job as a substitute teacher for a group of wild and unruly students. As the ex-con tries to lay down the law, he starts to realize that life in jail may have been easier than trying to deal with rebellious teens.",41.741,['Mexico'],2016-09-02,23500000,100,['Español'],Released,No Manches Frida,False,7.683,882
False,0,"['Animation', 'Drama']",378064,"Shouya Ishida starts bullying the new girl in class, Shouko Nishimiya, because she is deaf. But as the teasing continues, the rest of the class starts to turn on Shouya for his lack of compassion. When they leave elementary school, Shouko and Shouya do not speak to each other again... until an older, wiser Shouya, tormented by his past behaviour, decides he must see Shouko once more. He wants to atone for his sins, but is it already too late...?",45.253,['Japan'],2016-09-17,30504476,129,['日本語'],Released,A Silent Voice: The Movie,False,8.385,3966
False,15000000,"['Thriller', 'Science Fiction', 'Drama', 'Horror']",333371,"After a catastrophic car crash, a young woman wakes up in a survivalist's underground bunker, where he claims to have saved her from an apocalyptic attack that has left the outside world uninhabitable.",34.164,['United States of America'],2016-03-10,110216998,104,['English'],Released,10 Cloverfield Lane,False,7.0,7905
False,9000000,['Horror'],335796,"In 1967 Los Angeles, a widowed mother and her two daughters add a new stunt to bolster their séance scam business and unwittingly invite authentic evil into their home. When the youngest daughter is overtaken by the merciless spirit, this small family confronts unthinkable fears to save her and send her possessor back to the other side.",40.704,['United States of America'],2016-10-20,81700000,99,['English'],Released,Ouija: Origin of Evil,False,6.1,2454
False,0,"['Drama', 'Action']",391757,"Picking up after the events of Never Back Down 2, former MMA champion Case Walker is on the comeback trail to become champion once again.",30.103,['United States of America'],2016-06-05,0,101,['English'],Released,Never Back Down: No Surrender,False,7.005,466
False,110000000,"['Fantasy', 'Adventure']",283366,A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,45.581,"['United Kingdom', 'United States of America']",2016-09-27,296482446,127,['English'],Released,Miss Peregrine's Home for Peculiar Children,False,6.834,9938
False,22500000,"['Drama', 'Thriller']",340666,"Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.",35.518,"['United States of America', 'China']",2016-11-04,29300000,117,['English'],Released,Nocturnal Animals,False,7.426,7774
False,90000000,"['Adventure', 'Action', 'Western']",333484,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",39.74,['United States of America'],2016-09-14,162400000,132,"['English', 'Italiano']",Released,The Magnificent Seven,False,6.45,5890
False,10000000,"['Action', 'Horror', 'Thriller']",316727,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",39.95,"['France', 'Japan', 'United States of America']",2016-06-29,118587880,109,['English'],Released,The Purge: Election Year,False,6.394,5221
False,19000000,"['Adventure', 'Animation', 'Comedy', 'Fantasy']",223702,Hot dog Frank leads a group of supermarket products on a quest to discover the truth about their existence and what really happens when they become chosen to leave the grocery store.,40.421,"['Canada', 'United States of America']",2016-07-11,140705322,89,['English'],Released,Sausage Party,False,5.8,7261
False,140000000,"['Action', 'Adventure', 'Fantasy']",205584,A common thief joins a mythical god on a quest through Egypt.,37.146,"['Australia', 'Hong Kong', 'United States of America']",2016-02-25,150680864,127,['English'],Released,Gods of Egypt,False,5.66,4042
False,0,['Drama'],1015552,"""Mizuno Chaoyang x Completely Clothed"" Being lured by sexual intercourse that is more obscene than naked... Beautiful CA Chaoyang entertains VIP customers obscenely with a blowjob! Sex that enjoys seducing juniors with big cocks! Masturbation that thrusts with a thick dildo from between the swimming swimsuits! Thick FUCK in the late-night office! Bitch SEX getting tipsy at the bar and seducing the captain! 3 rich productions of a clothed slut who dresses up in a costume that further enhances the completed proportions and invites a man!",34.401,['Japan'],2016-12-13,0,180,['日本語'],Released,Hot Sex With A Fully Dressed Working Woman Asahi Mizuno,False,9.5,2
False,120000000,"['Crime', 'Thriller', 'Action', 'Mystery']",291805,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",34.288,"['Hong Kong', 'United States of America']",2016-06-02,334900000,129,"['广州话 / 廣州話', '普通话', 'English']",Released,Now You See Me 2,False,6.826,10693
False,115000000,"['Action', 'Adventure', 'Drama']",290595,"As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them.",34.726,"['China', 'United States of America']",2016-04-06,164989338,114,['English'],Released,The Huntsman: Winter's War,False,6.285,4785
False,185000000,"['Action', 'Adventure', 'Science Fiction']",188927,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",34.461,['United States of America'],2016-07-07,343471816,122,['English'],Released,Star Trek Beyond,False,6.786,6596
False,50000000,"['Comedy', 'Crime', 'Drama']",308266,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",51.952,['United States of America'],2016-08-18,86234523,114,"['shqip', 'English', 'العربية', 'Română']",Released,War Dogs,False,6.9,4900
False,120000000,"['Action', 'Thriller']",324668,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,36.082,"['China', 'United States of America']",2016-07-27,415484914,123,['English'],Released,Jason Bourne,False,6.4,5682
False,60000000,"['Action', 'Thriller']",267860,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",35.819,"['Bulgaria', 'United States of America']",2016-03-02,205754447,99,['English'],Released,London Has Fallen,False,6.205,4667
False,144000000,"['Action', 'Fantasy', 'Comedy']",43074,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",33.264,['United States of America'],2016-07-14,229147509,117,['English'],Released,Ghostbusters,False,5.356,6405
False,150000000,"['Action', 'Adventure', 'Fantasy']",311324,European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,30.754,"['China', 'Japan', 'United States of America']",2016-12-16,331957105,103,"['English', '普通话', 'Italiano', 'Español']",Released,The Great Wall,False,6.0,5108
False,35000000,"['Fantasy', 'Action', 'Adventure', 'Thriller']",346672,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.",32.246,['United States of America'],2016-11-24,81093313,91,['English'],Released,Underworld: Blood Wars,False,5.9,3652
False,4000000,"['Horror', 'Mystery']",397243,"Father and son coroners receive a mysterious unidentified corpse with no apparent cause of death. As they attempt to examine the ""Jane Doe,"" they discover increasingly bizarre clues that hold the key to her terrifying secrets.",45.97,"['United Kingdom', 'United States of America']",2016-12-21,6170043,86,['English'],Released,The Autopsy of Jane Doe,False,6.8,4246
False,45000000,['Comedy'],384682,"When Carol Vanstone, CEO of the technology company Zenotek, expresses her intention to close the Chicago branch, run by her brother Clay, he and his co-workers organize a Christmas party in an effort to impress a potential client and save their jobs. But the party gets out of control…",50.425,['United States of America'],2016-11-25,114500000,105,"['English', 'Pусский']",Released,Office Christmas Party,False,5.68,2044
False,160000000,"['Action', 'Adventure', 'Fantasy']",68735,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",31.272,"['Canada', 'China', 'Japan', 'United States of America']",2016-05-25,433677183,123,['English'],Released,Warcraft,False,6.381,6767
False,175000000,"['Action', 'Adventure', 'Fantasy']",297761,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",37.264,['United States of America'],2016-08-03,749200054,122,"['English', '日本語', 'Español']",Released,Suicide Squad,False,5.921,21104
False,50000000,"['Action', 'Comedy', 'Crime', 'Mystery']",302699,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",33.458,"['China', 'United States of America']",2016-06-16,216972543,107,['English'],Released,Central Intelligence,False,6.419,5903
False,170000000,"['Adventure', 'Family', 'Fantasy']",241259,Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.,35.17,"['United Kingdom', 'United States of America']",2016-05-25,299457024,113,['English'],Released,Alice Through the Looking Glass,False,6.561,6404
False,38000000,"['Science Fiction', 'Adventure', 'Action']",299687,16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.,39.901,['United States of America'],2016-01-14,109906372,112,['English'],Released,The 5th Wave,False,5.9,5725
False,140000000,"['Adventure', 'Family', 'Fantasy']",267935,"The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, or any of the other giants—rather than the BFG—she would have soon become breakfast. When Sophie hears that the giants are flush-bunking off to England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!",33.522,"['India', 'United Kingdom', 'United States of America']",2016-06-01,195243411,117,['English'],Released,The BFG,False,6.275,3359
False,110000000,"['Adventure', 'Science Fiction', 'Action', 'Mystery']",262504,Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,31.521,['United States of America'],2016-03-09,179246868,120,['English'],Released,Allegiant,False,6.102,6595
False,0,"['Drama', 'Romance']",419116,"Jang-ho who dreams of becoming a chef is pretty close to his dad Yeong-soo; enough to talk about his girlfriend and they live alone. One day, Yeong-soo tells Jang-ho that he's getting remarried to a Russian woman. Jang-ho accepts this and meets Olga. He is surprised to see a young and beautiful woman standing before him. A few days later, Yeong-soo goes to Russia on a business trip and Jang-ho and Olga get to know each other.",32.486,['South Korea'],2016-07-28,0,89,['한국어/조선말'],Released,Russian Mom,False,5.2,24
False,20000000,"['Action', 'Crime', 'Adventure', 'Thriller']",146198,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,21.741,['United States of America'],2016-02-19,12600000,115,['English'],Released,Triple 9,False,5.978,2117
False,135000000,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",308531,"After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",29.193,['United States of America'],2016-06-01,245600000,112,['English'],Released,Teenage Mutant Ninja Turtles: Out of the Shadows,False,6.032,3501
False,1500000,['Drama'],409502,"Based on the journal entries of Rachel Joy Scott, the first student killed in the Columbine High School shooting in 1999. She was the first person Harris and Klebold saw in their desire to kill as many people as possible, not because she was religious, as this movie will have you believe.",35.643,['United States of America'],2016-10-21,2082980,113,['English'],Released,I'm Not Ashamed,False,7.178,275
False,180000000,"['Fantasy', 'Action', 'Adventure']",258489,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",31.134,"['Canada', 'United Kingdom', 'United States of America']",2016-06-29,356743061,109,['English'],Released,The Legend of Tarzan,False,5.909,6199
False,44000000,"['Crime', 'Thriller', 'Drama']",302946,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.",32.415,['United States of America'],2016-10-13,155160045,128,['English'],Released,The Accountant,False,7.084,6136
False,40000000,"['Action', 'Crime', 'Thriller']",278924,"Arthur Bishop thought he had put his murderous past behind him when his most formidable foe kidnaps the love of his life. Now he is forced to travel the globe to complete three impossible assassinations, and do what he does best, make them look like accidents.",40.099,"['France', 'United States of America', 'Thailand']",2016-08-25,125729635,98,"['български език', 'English']",Released,Mechanic: Resurrection,False,6.017,3349
False,0,['Romance'],423502,"After her mother dies, Young-jae visits her older sister's house, who took care of herself like her, and reunites with her sister, Soon-ae. She is incredibly greedy and charming. With the provocation of Soon-ae, the two develop into a secret relationship. One day when she was having a hot night with her mature lead, her daughter got stuck between the two ...  A young and sexy daughter, a seasoned and mature mother, and a man wandering between mother and daughter.  An unprecedented triangular romance between the three begins.",35.825,['South Korea'],2016-10-12,0,78,['한국어/조선말'],Released,My Friend's Mom,False,3.5,10
False,60000000,"['Drama', 'History']",363676,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the Hudson River, saving the lives of all 155 souls aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",31.682,['United States of America'],2016-09-07,240800000,96,['English'],Released,Sully,False,7.194,7159
False,0,"['Action', 'Animation', 'Adventure', 'Comedy']",374205,"The glittering Gran Tesoro, a city of entertainment beyond the laws of the government, is a sanctuary for the world’s most infamous pirates, Marines, and filthy rich millionaires. Drawn by dreams of hitting the jackpot, Captain Luffy and his crew sail straight for the gold. But behind the gilded curtains lies a powerful king whose deep pockets and deeper ambitions spell disaster for the Straw Hats and the New World alike.",31.421,['Japan'],2016-07-23,66207073,120,['日本語'],Released,One Piece Film: GOLD,False,7.22,482
False,16000000,"['Family', 'Drama']",339984,"When Christy discovers her 10-year-old daughter Anna has a rare, incurable disease, she becomes a ferocious advocate for her daughter’s healing as she searches for a solution. After Anna has a freak accident and falls three stories, a miracle unfolds in the wake of her dramatic rescue that leaves medical specialists mystified, her family restored and their community inspired.",29.177,['United States of America'],2016-03-17,74000000,119,['English'],Released,Miracles from Heaven,False,7.439,1186
False,165000000,"['Action', 'Adventure', 'Science Fiction']",47933,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",33.65,['United States of America'],2016-06-22,389681935,120,['English'],Released,Independence Day: Resurgence,False,5.328,6031
False,38000000,['Comedy'],356305,A dad forms a bitter rivalry with his daughter's young rich boyfriend.,30.777,['United States of America'],2016-12-22,118102725,111,['English'],Released,Why Him?,False,6.386,4151
False,0,"['Comedy', 'Romance']",369299,"After a one-night stand results in pregnancy, a young woman decides to become partners with the emotionally immature father-to-be.",30.112,['Mexico'],2016-05-13,0,113,['Español'],Released,Don't Blame the Kid,False,7.703,630
False,30000000,"['Animation', 'Adventure', 'Comedy', 'Family']",342473,"In 1879 Paris, a young orphan dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera house.",34.356,"['Canada', 'France']",2016-12-14,109573511,89,['English'],Released,Ballerina,False,7.2,1864
False,0,"['Crime', 'Action']",370464,"The journey of a professional wrestler who becomes a small town pastor and moonlights as a masked vigilante fighting injustice. While facing crises at home and at the church, the Pastor must evade the police and somehow reconcile his violent secret identity with his calling as a pastor.",30.492,['United States of America'],2016-01-08,0,111,['English'],Released,The Masked Saint,False,5.5,82
False,200000000,"['Action', 'Adventure', 'Science Fiction']",330459,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,33.994,['United States of America'],2016-12-14,1056057273,133,['English'],Released,Rogue One: A Star Wars Story,False,7.494,15226
False,9000000,['Drama'],334541,"After his older brother passes away, Lee Chandler is forced to return home to care for his 16-year-old nephew. There he is compelled to deal with a tragic past that separated him from his family and the community where he was born and raised.",29.51,['United States of America'],2016-11-18,79000000,138,['English'],Released,Manchester by the Sea,False,7.546,5820
