adult,budget,genres,id,overview,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count
False,55000000,"['Drama', 'Romance']",341174,"When a wounded Christian Grey tries to entice a cautious Ana Steele back into his life, she demands a new arrangement before she will give him another chance. As the two begin to build trust and find stability, shadowy figures from Christian’s past start to circle the couple, determined to destroy their hopes for a future together.",81.716,"['Japan', 'United States of America']",2017-02-08,381545846,118,['English'],Released,Fifty Shades Darker,False,6.483,7601
False,85000000,"['Action', 'Adventure', 'Crime']",47971,"Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.",90.094,"['Canada', 'China', 'United States of America']",2017-01-13,346118277,107,['English'],Released,xXx: Return of Xander Cage,False,6.132,8854
False,97000000,"['Action', 'Drama', 'Science Fiction']",263115,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",75.09,['United States of America'],2017-02-28,619021436,137,"['English', 'Español']",Released,Logan,False,7.822,19262
False,250000000,"['Action', 'Crime', 'Thriller']",337339,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.",56.772,['United States of America'],2017-04-12,1236000000,136,"['English', 'Español']",Released,The Fate of the Furious,False,6.872,10256
False,69000000,"['Comedy', 'Action', 'Crime']",339846,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",58.953,['United States of America'],2017-05-25,177900000,116,['English'],Released,Baywatch,False,6.092,8026
False,175000000,"['Family', 'Animation', 'Adventure', 'Comedy']",260514,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",57.457,['United States of America'],2017-06-15,383925276,102,['English'],Released,Cars 3,False,6.855,5817
False,97000000,"['Science Fiction', 'Horror', 'Thriller']",126889,"The crew of the colony ship Covenant, bound for a remote planet on the far side of the galaxy, discovers what they think is an uncharted paradise but is actually a dark, dangerous world.",58.321,['United States of America'],2017-05-09,240891763,122,"['English', 'Deutsch']",Released,Alien: Covenant,False,6.151,8644
False,0,"['Mystery', 'Thriller', 'Romance']",460229,"A reckless night of indiscretion and lust leads a woman into the dark world of blackmail and murder. When revealing photos of her sexual tryst unexpectedly surface, Katy is forced to submit to whatever her tormentors desire.",58.226,['United States of America'],2017-08-08,0,81,['English'],Released,Kiss and Kill,False,5.473,56
False,230000000,"['Adventure', 'Action', 'Fantasy']",166426,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",63.456,['United States of America'],2017-05-23,795900000,128,['English'],Released,Pirates of the Caribbean: Dead Men Tell No Tales,False,6.653,11962
False,200000000,"['Adventure', 'Action', 'Science Fiction']",181808,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",57.91,['United States of America'],2017-12-13,1332698830,152,['English'],Released,Star Wars: The Last Jedi,False,6.788,15270
False,149000000,"['Action', 'Adventure', 'Fantasy']",297762,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,50.87,['United States of America'],2017-05-30,823970682,141,"['Deutsch', 'English']",Released,Wonder Woman,False,7.223,19908
False,34000000,"['Action', 'Crime']",339403,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",58.01,"['United Kingdom', 'United States of America']",2017-06-28,226945087,113,['English'],Released,Baby Driver,False,7.45,15694
False,180000000,"['Action', 'Adventure', 'Science Fiction']",284053,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",59.47,['United States of America'],2017-10-02,855301806,131,['English'],Released,Thor: Ragnarok,False,7.59,20732
False,35000000,['Horror'],346364,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",55.744,['United States of America'],2017-09-06,703000000,135,['English'],Released,It,False,7.242,19049
False,3500000,"['Romance', 'Drama']",398818,"In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father's research assistant.",74.306,"['Brazil', 'France', 'Italy', 'United States of America']",2017-07-28,43143046,132,"['Français', 'English', 'Italiano']",Released,Call Me by Your Name,False,8.1,12071
False,90000000,"['Adventure', 'Comedy', 'Fantasy']",353486,"Four teenagers in detention discover an old video game console with a game they’ve never heard of. When they decide to play, they are immediately sucked into the jungle world of Jumanji in the bodies of their avatars. They’ll have to complete the adventure of their lives filled with fun, thrills and danger or be stuck in the game forever!",53.552,['United States of America'],2017-12-09,995339117,119,['English'],Released,Jumanji: Welcome to the Jungle,False,6.8,13581
False,7000000,"['Drama', 'Comedy']",400928,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",52.773,"['United Kingdom', 'United States of America']",2017-04-07,40300000,101,['English'],Released,Gifted,False,8.025,5501
False,150000000,"['War', 'Action', 'Drama']",374720,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.",41.16,"['United Kingdom', 'United States of America']",2017-07-19,527000000,107,"['English', 'Français', 'Deutsch']",Released,Dunkirk,False,7.454,16441
False,150000000,"['Drama', 'Science Fiction', 'War']",281338,"Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.",50.619,['United States of America'],2017-07-11,490719763,140,['English'],Released,War for the Planet of the Apes,False,7.206,9004
False,4500000,"['Mystery', 'Thriller', 'Horror']",419430,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",50.616,['United States of America'],2017-02-24,255407969,104,['English'],Released,Get Out,False,7.617,17448
False,0,"['Comedy', 'Romance']",473924,"Are we dating? Even if I slept with her?  Is it alright for friends to sleep with each other?  Pretending not to know, pretending to know all the flirting going around.  The flirting goes on any time and at any place!  Today with this one, tomorrow with that one and who knows who the day after...",70.34,['South Korea'],2017-02-02,0,98,['한국어/조선말'],Released,Reunion Goals: The Beginning,False,8.5,6
False,185000000,"['Action', 'Adventure', 'Fantasy']",293167,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",37.481,"['China', 'United States of America']",2017-03-08,566652812,118,"['English', 'Tiếng Việt']",Released,Kong: Skull Island,False,6.545,10420
False,0,['Drama'],481871,"A young man falls in love with his friend's mother.  Hyun-woo, who returned to the military, starts a part-time job at a bar in a difficult situation, where he meets Yoo-sun, a woman who captures the hearts of customers with her skillful ways. Then one day, Hyun-woo, who was alone with her, finds himself in a shock with his friends Min-seok and Yoo-sun. When Hyun-woo confesses the truth after a hard time, Yoo-sun asks her to keep her relationship secret. Hyun-woo, who failed to reject Min-seok's proposal to live in his own home, begins a breathtaking cohabitation with Yoo-sun.",50.287,['South Korea'],2017-07-27,0,79,['한국어/조선말'],Released,Mother's Job,False,5.2,11
False,200000000,"['Science Fiction', 'Adventure', 'Action']",283995,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,52.011,['United States of America'],2017-04-19,863756051,137,['English'],Released,Guardians of the Galaxy Vol. 2,False,7.618,21552
False,0,"['Drama', 'TV Movie']",441168,"When a change of circumstances leaves Miriam unable to pay her college tuition, she makes a surprising decision: to start performing in adult films, using the pseudonym Belle Knox. Miriam lies to her family and her friends at school, keeping her double life a secret. But soon rumours spread and Miriam becomes the subject of vicious online attacks and unwanted attention. Miriam fights back: she talks to the media, saying her new line of work empowers her as a feminist. But her confident stand has unintended consequences. Miriam is shunned by her conservative family and her colleagues in the adult film world. One impulsive decision has quickly spiralled out of control - and Miriam's problems are just beginning.",50.203,"['Canada', 'Netherlands', 'United States of America']",2017-02-11,0,87,['English'],Released,From Straight A's to XXX,False,5.9,143
False,175000000,"['Action', 'Drama', 'Fantasy']",274857,"When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",47.569,['United States of America'],2017-05-10,148700000,126,['English'],Released,King Arthur: Legend of the Sword,False,6.55,5679
False,0,"['Crime', 'Drama', 'Thriller']",339692,A newly-released prison gangster is forced by the leaders of his gang to orchestrate a major crime with a brutal rival gang on the streets of Southern California.,41.494,['United States of America'],2017-07-13,0,121,"['Français', 'English']",Released,Shot Caller,False,6.953,2021
False,177200000,"['Adventure', 'Science Fiction', 'Action']",339964,"In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",48.227,"['France', 'Germany', 'United Arab Emirates', 'United States of America', 'Belgium', 'Canada', 'China']",2017-07-20,225973340,137,"['Français', 'English']",Released,Valerian and the City of a Thousand Planets,False,6.632,7463
False,9000000,"['Horror', 'Thriller']",381288,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",45.956,['United States of America'],2017-01-19,278454358,117,['English'],Released,Split,False,7.3,17335
False,58000000,"['Horror', 'Science Fiction', 'Mystery', 'Thriller']",395992,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.",36.777,['United States of America'],2017-03-22,100541806,104,"['English', '日本語', 'Tiếng Việt']",Released,Life,False,6.445,7333
False,15000000,['Horror'],396422,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",38.746,['United States of America'],2017-08-03,306592201,110,"['English', 'Español']",Released,Annabelle: Creation,False,6.592,5592
False,84000000,['Drama'],316029,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",48.201,['United States of America'],2017-12-20,459066134,105,['English'],Released,The Greatest Showman,False,7.9,9410
False,4000000,"['Drama', 'Mystery', 'Thriller']",411088,"Barcelona, Spain. Adrián Doria, a young and successful businessman accused of murder, meets one night with Virginia Goodman, an expert interrogation lawyer, in order to devise a defense strategy.",39.161,['Spain'],2017-01-06,30000000,107,['Español'],Released,The Invisible Guest,False,8.113,4534
False,3000000,"['War', 'Thriller', 'Drama']",405775,An American sniper and his spotter engage in a deadly cat-and-mouse game with an Iraqi sniper.,44.848,['United States of America'],2017-05-12,4500000,90,['English'],Released,The Wall,False,6.374,954
False,28000000,['Comedy'],431530,"Amy, Kiki and Carla – three under-appreciated and over-burdened women – rebel against the challenges and expectations of the Super Bowl for mothers: Christmas. And if creating a more perfect holiday for their families wasn’t hard enough, they have to do all of that while hosting and entertaining their own mothers.",41.695,['United States of America'],2017-08-04,130560428,104,['English'],Released,A Bad Moms Christmas,False,6.32,2060
False,69000000,['Comedy'],419680,Brad and Dusty must deal with their intrusive fathers during the holidays.,56.566,['United States of America'],2017-11-09,180613180,100,['English'],Released,Daddy's Home 2,False,6.297,2527
False,20000000,"['Science Fiction', 'Thriller', 'Drama', 'Mystery', 'Action']",406990,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",39.739,"['Belgium', 'Germany', 'France', 'Romania', 'United Kingdom']",2017-08-18,27975429,123,['English'],Released,What Happened to Monday,False,7.159,6029
False,80000000,"['Action', 'Animation', 'Comedy', 'Family', 'Adventure']",324852,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,43.192,['United States of America'],2017-06-15,1034800131,90,['English'],Released,Despicable Me 3,False,6.469,7146
False,1000000,"['Horror', 'Thriller', 'Mystery']",433808,"A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.",34.101,"['Canada', 'United Kingdom', 'United States of America']",2017-10-11,1786396,94,"['English', 'svenska']",Released,The Ritual,False,6.2,2988
False,10000000,"['Comedy', 'Adventure', 'Animation', 'Family', 'Fantasy']",355547,A small but brave donkey and his animal friends become the unsung heroes of the greatest story ever told: the first Christmas.,35.046,['United States of America'],2017-11-15,0,86,['English'],Released,The Star,False,6.3,537
False,0,"['Animation', 'Drama', 'History']",488968,Sree Hari Hara Sudhan Swami Ayyappan Movie is Fully 3D Animated Devotional Story of Lord Ayyappan.,36.835,['India'],2017-04-17,0,80,"['?????', '', 'தமிழ்', 'తెలుగు']",Released,Sree Hari Hara Sudhan Swami Ayyappan,False,9.0,3
False,40000000,"['Adventure', 'Comedy', 'Family']",346648,"Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.",42.238,"['France', 'United Kingdom']",2017-11-09,283692036,104,['English'],Released,Paddington 2,False,7.5,2358
False,20000000,"['Drama', 'Fantasy']",345938,"A grieving man receives a mysterious, personal invitation to meet with God at a place called 'The Shack'.",37.483,"['Canada', 'Hong Kong', 'United States of America']",2017-03-03,96942115,132,['English'],Released,The Shack,False,7.492,2127
False,60000000,"['Fantasy', 'Action', 'Science Fiction']",353491,A boy haunted by visions of a parallel world aids its disillusioned guardian in preventing the destruction of the nexus of universes known as the Dark Tower.,38.031,['United States of America'],2017-08-03,113231078,95,['English'],Released,The Dark Tower,False,5.7,5078
False,0,"['Romance', 'Drama']",465595,A famous patissier and his women enjoy work and sex.  Neung-geum has dreamt of being a pattisier. She stops supporting her boyfriends school bills.  Woo-hyeon is a famous dessert patissier and he has secretive sex to get secret recipes but to him this is just a way to find sweetness.  Neung-geum learns how to make dessert from Woo-hyeon. What kind of sex will they have today? What flavor?,39.242,['South Korea'],2017-07-06,0,89,['한국어/조선말'],Released,Sweet Sex,False,6.1,13
False,105000000,"['Action', 'Adventure', 'Science Fiction']",305470,"Five ordinary teens must become something extraordinary when they learn that their small town of Angel Grove — and the world — is on the verge of being obliterated by an alien threat. Chosen by destiny, our heroes quickly discover they are the only ones who can save the planet. But to do so, they will have to overcome their real-life issues and before it’s too late, band together as the Power Rangers.",37.179,"['Canada', 'Hong Kong', 'United States of America']",2017-03-23,142300000,124,['English'],Released,Power Rangers,False,6.257,4401
False,6500000,"['Horror', 'Thriller']",393345,"Confined to an asylum for the criminally insane for the past four years, Nica is wrongly convinced that she, not Chucky, murdered her entire family... until a string of grisly deaths occur after her psychiatrist introduces a new group therapy tool -- a ""Good Guy"" doll.",33.583,"['Canada', 'United States of America']",2017-10-12,2332018,91,['English'],Released,Cult of Chucky,False,5.826,1285
False,111000000,"['Animation', 'Family', 'Adventure', 'Comedy']",364689,"Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children's book by Munro Leaf.",37.079,['United States of America'],2017-12-09,295038508,108,['English'],Released,Ferdinand,False,7.2,2838
False,55000000,"['Mystery', 'Drama', 'Crime']",392044,Genius Belgian detective Hercule Poirot investigates the murder of an American tycoon aboard the Orient Express train.,36.069,['United States of America'],2017-11-03,352800000,114,"['English', 'العربية', 'Français', 'Deutsch', 'Türkçe']",Released,Murder on the Orient Express,False,6.706,9905
False,5900000,"['Action', 'Crime', 'Thriller']",479718,"In Chinatown, law and order is turned upside down when a trio of feral Chinese gangsters arrive, start terrorizing civilians, and usurping territory. The beleaguered local gangsters team up with the police, lead by the badass loose cannon Ma Seok-do, to bring them down. Based on a true story.",32.332,['South Korea'],2017-10-03,52946454,121,['한국어/조선말'],Released,The Outlaws,False,7.713,425
False,60000000,"['Animation', 'Family', 'Adventure', 'Comedy']",137116,"In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest leading to the discovery of the biggest secret in Smurf history.",29.561,"['China', 'United States of America']",2017-03-23,197183546,89,['English'],Released,Smurfs: The Lost Village,False,6.317,1430
False,0,"['Comedy', 'Drama', 'Romance']",532794,A woman who can make all of one man’s fantasies come true moves in next door .,42.287,[],2017-11-13,0,121,['한국어/조선말'],Released,Sex Plate 17,False,6.2,8
False,110000000,"['Science Fiction', 'Drama', 'Action']",315837,"In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",41.276,"['China', 'Hong Kong', 'India', 'United States of America']",2017-03-29,169801921,107,"['日本語', 'English']",Released,Ghost in the Shell,False,6.1,7981
False,11000000,"['Crime', 'Mystery', 'Thriller', 'Western']",395834,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,34.181,"['France', 'United Kingdom', 'United States of America']",2017-08-03,44998252,107,['English'],Released,Wind River,False,7.438,5195
False,13000000,"['Comedy', 'Drama', 'History']",402897,"When dictator Joseph Stalin dies, his parasitic cronies square off in a frantic power struggle to become the next Soviet leader. As they bumble, brawl and back-stab their way to the top, the question remains — just who is running the government?",29.107,"['Belgium', 'Canada', 'France', 'United Kingdom']",2017-10-20,24600000,107,['English'],Released,The Death of Stalin,False,7.0,1860
False,125000000,"['Fantasy', 'Thriller', 'Action', 'Adventure', 'Horror']",282035,"Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.",27.193,"['China', 'Japan', 'United States of America']",2017-06-06,409231607,111,"['العربية', 'English']",Released,The Mummy,False,5.515,7184
False,50000000,"['Comedy', 'Crime', 'Drama']",337170,"The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s.",46.831,"['Colombia', 'Luxembourg', 'United States of America']",2017-08-18,133511855,115,"['Español', 'Français', 'English']",Released,American Made,False,6.9,4494
False,25000000,['Horror'],14564,"Julia becomes worried about her boyfriend Holt when he explores the dark urban legend of a mysterious videotape said to kill the watcher seven days after viewing. She sacrifices herself to save her boyfriend and in doing so makes a horrifying discovery: there is a ""movie within the movie"" that no one has ever seen before.",24.492,['United States of America'],2017-02-01,83080890,102,['English'],Released,Rings,False,5.0,2482
False,20000000,"['Drama', 'Family']",406997,"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.",33.447,"['Canada', 'Hong Kong', 'United States of America']",2017-11-13,315025930,113,['English'],Released,Wonder,False,8.13,7852
False,50000000,"['Animation', 'Family', 'Comedy']",378236,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",26.921,['United States of America'],2017-07-23,216909830,86,['English'],Released,The Emoji Movie,False,5.428,3079
False,18300000,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller']",397567,"Having died unexpectedly, firefighter Ja-hong is taken to the afterlife by 3 afterlife guardians. Only when he passes 7 trials over 49 days and proves he was innocent in human life, he’s able to reincarnate, and his 3 afterlife guardians are by his side to defend him in trial.",33.077,['South Korea'],2017-12-20,125983972,139,['한국어/조선말'],Released,Along with the Gods: The Two Worlds,False,8.1,1042
False,120000000,"['Action', 'Science Fiction', 'Thriller']",274855,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.",31.822,"['Canada', 'Hong Kong', 'United States of America']",2017-10-12,221600160,109,['English'],Released,Geostorm,False,6.117,4776
False,30000000,"['Action', 'Comedy', 'Crime', 'Thriller']",390043,"The world’s top bodyguard gets a new client, a hitman who must testify at the International Court of Justice. They must put their differences aside and work together to make it to the trial on time.",31.36,"['Bulgaria', 'Canada', 'France', 'Hong Kong', 'Netherlands', 'United States of America']",2017-08-16,176586701,118,"['Français', 'English', 'Pусский']",Released,The Hitman's Bodyguard,False,6.895,6165
False,0,"['Family', 'Fantasy', 'TV Movie', 'Adventure']",417320,"When the pressure to be royal becomes too much for Mal, she returns to the Isle of the Lost where her archenemy Uma, Ursula's daughter, has taken her spot as self-proclaimed queen.",39.935,['United States of America'],2017-07-21,0,111,['English'],Released,Descendants 2,False,7.4,1655
False,80000000,"['Animation', 'Action', 'Comedy', 'Family']",324849,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",31.86,"['Australia', 'Denmark', 'United States of America']",2017-02-08,311950384,104,['English'],Released,The Lego Batman Movie,False,7.227,4982
False,8000000,"['Thriller', 'Horror', 'Mystery']",399366,A young man and his three younger siblings are plagued by a sinister presence in the sprawling manor in which they live.,27.109,"['Spain', 'United States of America']",2017-10-27,12294931,111,['English'],Released,Marrowbone,False,7.3,1579
False,22000000,"['Adventure', 'Comedy', 'Fantasy', 'Family', 'Drama']",381289,A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,30.649,"['Canada', 'India', 'United States of America']",2017-01-19,205000000,100,['English'],Released,A Dog's Purpose,False,7.6,3310
False,19500000,"['Drama', 'Fantasy', 'Romance']",399055,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.",33.745,['United States of America'],2017-12-01,195300000,123,"['English', 'Pусский']",Released,The Shape of Water,False,7.246,12113
False,55000000,"['Drama', 'Western', 'History']",384680,A legendary Native American-hating Army captain nearing retirement in 1892 is given one last assignment: to escort a Cheyenne chief and his family through dangerous territory back to his Montana reservation.,29.405,['United States of America'],2017-12-22,36976336,134,['English'],Released,Hostiles,False,6.919,2267
False,0,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",460793,"Olaf is on a mission to harness the best holiday traditions for Anna, Elsa, and Kristoff.",34.287,['United States of America'],2017-10-27,0,22,['English'],Released,Olaf's Frozen Adventure,False,6.5,1427
False,30000000,"['Action', 'Adventure', 'Thriller']",341013,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,33.24,"['Germany', 'Hungary', 'Sweden', 'United States of America']",2017-07-26,100000000,115,"['svenska', 'English', 'Deutsch', 'Pусский']",Released,Atomic Blonde,False,6.427,6183
