adult,budget,genres,id,overview,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count
False,200000000,"['Action', 'Adventure', 'Animation', 'Family']",260513,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",55.19,['United States of America'],2018-06-14,1242805359,118,['English'],Released,Incredibles 2,False,7.463,12844
False,120000000,"['Action', 'Adventure', 'Science Fiction']",427641,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",39.495,['United States of America'],2018-04-11,428028233,107,"['English', 'Español']",Released,Rampage,False,6.458,7035
False,30000000,"['Action', 'Crime', 'Thriller']",449443,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,47.529,['United States of America'],2018-01-18,80509622,140,['English'],Released,Den of Thieves,False,6.8,2846
False,0,['Drama'],695773,"The third volume of a drama about a new couple's love, starring the sexy actress Yua Mikami. Shujiro Isumi and Haruka, who are in their second year of marriage, lived an ideal married life that people envy. However, one day, Shujiro spits out his accumulated desires toward Haruka.",47.86,['Japan'],2018-04-02,0,60,['日本語'],Released,Netoraserare 3 ~Love~,False,9.0,1
False,135000000,"['Action', 'Adventure', 'Science Fiction']",424783,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",44.073,"['China', 'United States of America']",2018-12-15,467989645,113,['English'],Released,Bumblebee,False,6.727,6101
False,70000000,"['Crime', 'Comedy', 'Action']",402900,"Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.",43.02,['United States of America'],2018-06-07,297718711,111,"['English', 'Deutsch']",Released,Ocean's Eight,False,6.982,8267
False,0,"['Crime', 'Action', 'Thriller']",554972,"Dong-chul and Ji-soo are a happily married couple. One day, Dong-chul comes home to find his house in disarray and his wife missing.",46.585,['South Korea'],2018-11-22,9512390,115,['한국어/조선말'],Released,Unstoppable,False,7.4,152
False,13000000,"['Horror', 'Action', 'Thriller']",442249,"To push the crime rate below one percent for the rest of the year, the New Founding Fathers of America test a sociological theory that vents aggression for one night in one isolated community. But when the violence of oppressors meets the rage of the others, the contagion will explode from the trial-city borders and spread across the nation.",41.057,['United States of America'],2018-07-04,137056262,97,['English'],Released,The First Purge,False,6.0,3977
False,23000000,"['Drama', 'History']",490132,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",61.963,['United States of America'],2018-11-16,319700000,130,"['English', 'Italiano', 'Pусский']",Released,Green Book,False,8.24,11591
False,0,"['Comedy', 'Drama']",375785,An American hypochondriac who is working as a baggage handler is forced to confront his fears when a British teenager with a terminal illness enlists him to help her carry out her eccentric bucket list.,61.099,['United States of America'],2018-12-05,0,97,['English'],Released,Then Came You,False,7.4,476
False,175000000,"['Family', 'Animation', 'Comedy', 'Adventure']",404368,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",51.012,['United States of America'],2018-11-20,529323962,112,['English'],Released,Ralph Breaks the Internet,False,7.181,7551
False,3500000,"['Romance', 'Drama', 'Music']",417261,"After being gone for a decade, a country star returns home to the love he left behind.",34.49,['United States of America'],2018-01-26,16367326,104,['English'],Released,Forever My Girl,False,7.6,1208
False,0,"['Romance', 'Comedy']",454983,"When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend.",43.469,['United Kingdom'],2018-05-11,0,105,['English'],Released,The Kissing Booth,False,7.198,7191
False,50000000,"['Crime', 'Drama']",504172,"Earl Stone, a man in his eighties, is broke, alone, and facing foreclosure of his business when he is offered a job that simply requires him to drive. Easy enough, but, unbeknownst to Earl, he's just signed on as a drug courier for a Mexican cartel. He does so well that his cargo increases exponentially, and Earl hit the radar of hard-charging DEA agent Colin Bates.",33.701,"['Canada', 'United States of America']",2018-12-14,174800000,116,"['English', 'Español']",Released,The Mule,False,6.9,4935
False,160000000,"['Action', 'Adventure', 'Fantasy']",297802,"Half-human, half-Atlantean Arthur Curry is taken on the journey of his lifetime to discover if he is worth of being a king.",56.985,['United States of America'],2018-12-07,1152028393,143,['English'],Released,Aquaman,False,6.886,14041
False,52000000,"['Music', 'Drama']",424694,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.",40.376,"['United Kingdom', 'United States of America']",2018-10-24,918355943,135,['English'],Released,Bohemian Rhapsody,False,8.0,16852
False,69000000,"['Thriller', 'Mystery']",401981,"Prima ballerina Dominika Egorova faces a bleak and uncertain future after she suffers an injury that ends her career. She soon turns to Sparrow School, a secret intelligence service that trains exceptional young people to use their minds and bodies as weapons. Dominika emerges as the most dangerous Sparrow after completing the sadistic training process. As she comes to terms with her new abilities, she meets a CIA agent who tries to convince her that he is the only person she can trust.",36.767,['United States of America'],2018-02-28,151572634,140,['English'],Released,Red Sparrow,False,6.533,5939
False,110000000,"['Comedy', 'Action', 'Adventure']",567604,"A kidnapped Fred Savage is forced to endure Deadpool's PG-13 rendition of Deadpool 2, as a Princess Bride-esque story that's full of magic, wonder, and zero Fs.",39.431,['United States of America'],2018-12-11,51349833,118,['English'],Released,Once Upon a Deadpool,False,7.1,780
False,88000000,"['Science Fiction', 'Action', 'Adventure']",346910,"When a young boy accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled scientist can prevent the end of the human race.",43.651,"['Canada', 'United States of America']",2018-09-05,160542134,107,['English'],Released,The Predator,False,5.633,4654
False,0,"['Horror', 'Thriller']",595801,A couple receives a mysterious package from an old friend.,47.58,['United States of America'],2018-10-31,0,15,['English'],Released,Other Side of the Box,False,6.727,75
False,34000000,"['Action', 'Adventure', 'Drama']",445651,"After a disease kills 98% of America's children, the surviving 2% develop superpowers and are placed in internment camps. A 16-year-old girl escapes her camp and joins a group of other teens on the run from the government.",35.179,['United States of America'],2018-07-25,41142379,105,['English'],Released,The Darkest Minds,False,7.03,2802
False,0,"['Drama', 'Romance']",502235,"Sung-hyeon reunites with first love, Jin-hye at a class reunion.",38.655,['South Korea'],2018-02-20,0,80,['한국어/조선말'],Released,Purpose of Reunion 3,False,5.3,9
False,250000000,"['Science Fiction', 'Adventure', 'Action']",348350,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",40.233,['United States of America'],2018-05-15,392952373,135,['English'],Released,Solo: A Star Wars Story,False,6.6,8509
False,100000000,"['Adventure', 'Science Fiction']",428078,"Many thousands of years in the future, Earth’s cities roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive traction cities, the old London, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the wastelands who will change the course of his life forever.",30.441,"['New Zealand', 'United States of America']",2018-11-27,83869818,128,['English'],Released,Mortal Engines,False,6.2,4654
False,3500000,"['Thriller', 'Horror']",460019,"A harmless game of ""Truth or Dare"" among friends turns deadly when someone—or something—begins to punish those who tell a lie—or refuse the dare.",50.147,['United States of America'],2018-04-12,95330493,101,['English'],Released,Truth or Dare,False,5.943,4000
False,120000000,"['Fantasy', 'Adventure', 'Family']",426543,"When Clara’s mother leaves her a mysterious gift, she embarks on a journey to four secret realms—where she discovers her greatest strength could change the world.",41.582,['United States of America'],2018-10-26,59500000,99,['English'],Released,The Nutcracker and the Four Realms,False,6.087,2132
False,35000000,"['War', 'Drama', 'Action', 'History']",429351,A team of special forces head into Afghanistan in the aftermath of the September 11th attacks in an attempt to dismantle the Taliban.,35.414,['United States of America'],2018-01-18,67450815,130,['English'],Released,12 Strong,False,6.324,2948
False,0,"['Western', 'Comedy', 'Drama']",537996,"Vignettes weaving together the stories of six individuals in the old West at the end of the Civil War. Following the tales of a sharp-shooting songster, a wannabe bank robber, two weary traveling performers, a lone gold prospector, a woman traveling the West to an uncertain future, and a motley crew of strangers undertaking a carriage ride.",37.818,['United States of America'],2018-11-09,0,132,['English'],Released,The Ballad of Buster Scruggs,False,7.135,4011
False,40000000,"['Science Fiction', 'Horror']",300668,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",36.72,"['United Kingdom', 'United States of America']",2018-02-22,43070915,115,['English'],Released,Annihilation,False,6.424,8605
False,0,['Horror'],489430,Police commissioner Funes and three researchers of supernatural phenomena investigate inexplicable events that are occurring in the suburbs of Buenos Aires.,35.875,['Argentina'],2018-05-03,0,88,['Español'],Released,Terrified,False,6.699,659
False,94000000,"['Action', 'Adventure', 'Fantasy']",338970,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she finds herself on the island where her father disappeared.",34.334,"['Japan', 'United Kingdom', 'United States of America']",2018-03-05,274650803,118,['English'],Released,Tomb Raider,False,6.363,7771
False,0,"['Romance', 'Comedy']",556803,"When a down-to-earth Chicago baker and a soon-to-be princess discover they look like twins, they hatch a Christmastime plan to trade places.",35.056,['United States of America'],2018-11-16,0,101,['English'],Released,The Princess Switch,False,7.005,2196
False,10000000,"['Horror', 'Thriller']",406563,"Parapsychologist Elise Rainier and her team travel to Five Keys, NM, to investigate a man’s claim of a haunting. Terror soon strikes when Rainier realizes that the house he lives in was her family’s old home.",35.265,['United States of America'],2018-01-03,172811971,103,['English'],Released,Insidious: The Last Key,False,6.256,2887
False,12000000,"['Animation', 'Action', 'Adventure', 'Fantasy']",505262,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",33.164,['Japan'],2018-08-03,27507549,96,['日本語'],Released,My Hero Academia: Two Heroes,False,7.92,1000
False,10000000,"['Horror', 'Thriller']",424139,"Laurie Strode comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",30.957,['United States of America'],2018-10-18,259939869,106,['English'],Released,Halloween,False,6.553,4721
False,30000000,"['Action', 'Crime', 'Thriller']",395990,A mild-mannered father is transformed into a killing machine after his family is torn apart by a violent act.,33.936,['United States of America'],2018-03-02,34017028,107,['English'],Released,Death Wish,False,6.179,2557
False,38000000,"['Horror', 'War', 'Science Fiction']",438799,"France, June 1944. On the eve of D-Day, some American paratroopers fall behind enemy lines after their aircraft crashes while on a mission to destroy a radio tower in a small village near the beaches of Normandy. After reaching their target, the surviving paratroopers realise that, in addition to fighting the Nazi troops that patrol the village, they also must fight against something else.",32.453,['United States of America'],2018-11-01,41657844,110,"['English', 'Français', 'Deutsch', 'Pусский']",Released,Overlord,False,6.726,2847
False,2900000,"['Action', 'Thriller', 'Horror']",467938,Jen's romantic getaway with her wealthy married boyfriend is disrupted when his friends arrive for an impromptu hunting trip. Tension mounts at the house until the situation culminates in an unexpected way.,26.502,"['Belgium', 'France']",2018-02-07,938055,109,"['English', 'Français']",Released,Revenge,False,6.469,1765
False,40000000,"['Action', 'Adventure', 'Thriller']",399402,"Captain Glass of the USS Arkansas discovers that a coup d'état is taking place in Russia, so he and his crew join an elite group working on the ground to prevent a war.",39.151,"['France', 'United States of America']",2018-10-19,31672678,121,"['English', 'Pусский']",Released,Hunter Killer,False,6.894,2165
False,19800000,"['Horror', 'Thriller', 'Drama']",405774,"Five years after an ominous unseen presence drives most of society to suicide, a survivor and her two children make a desperate bid to reach safety.",36.868,['United States of America'],2018-12-13,0,124,['English'],Released,Bird Box,False,6.8,9899
False,0,"['Horror', 'Mystery']",508642,"The crew of a horror web series travels to an abandoned asylum for a live broadcast, but they encounter much more than expected as they move deeper inside the nightmarish old building.",31.846,['South Korea'],2018-03-28,21041950,95,['한국어/조선말'],Released,Gonjiam: Haunted Asylum,False,7.287,680
False,100000000,"['Adventure', 'Action', 'Thriller', 'Fantasy']",375588,A war-hardened Crusader and his Moorish commander mount an audacious revolt against the corrupt English crown.,31.78,['United States of America'],2018-11-03,86493046,116,['English'],Released,Robin Hood,False,5.9,2957
False,200000000,"['Fantasy', 'Adventure']",338952,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",27.483,"['United Kingdom', 'United States of America']",2018-11-14,654900000,134,"['English', 'Français']",Released,Fantastic Beasts: The Crimes of Grindelwald,False,6.855,10805
False,0,['Romance'],505292,"A young man grows up with his older cousin who is like an older sister to him. When he grows up, he goes to visit her at her home where her friend is also visiting. The three of them under roof make for some interesting circumstances.",41.84,['South Korea'],2018-03-15,0,90,['한국어/조선말'],Released,Youthful Older Sister,False,8.2,4
False,0,['Drama'],592742,"Meguro, who works for the advertising design company, even with the marriage contract, is still in constant rendezvous with the fascinating wife Miyin. On one day, the client who was the head of an advertising agency came to visit Meguro. The original Shanwei was Mings husband. Shanwei tells Meguro that if she does not want to lose her social status because of her unrequited love, she will continue to communicate with Ming and teach her well...",36.569,['Japan'],2018-09-29,0,104,['日本語'],Released,Be My Master,False,6.8,12
False,30000000,"['Comedy', 'Romance']",455207,"An American-born Chinese economics professor accompanies her boyfriend to Singapore for his best friend's wedding, only to get thrust into the lives of Asia's rich and famous.",41.516,['United States of America'],2018-08-15,238539198,121,"['广州话 / 廣州話', '普通话', 'English']",Released,Crazy Rich Asians,False,7.063,3621
False,0,"['Drama', 'Action', 'Crime']",448776,"The amazing true story of Billy Moore, an English boxer incarcerated in Thailand’s most notorious prison. Thrown into a world of drugs and violence, he finds his best chance to escape is to fight his way out in prison Muay Thai tournaments.",35.181,"['Cambodia', 'China', 'France', 'United Kingdom', 'United States of America']",2018-05-24,958883,116,"['English', 'ภาษาไทย']",Released,A Prayer Before Dawn,False,6.7,568
False,2900000,"['Horror', 'Drama']",507076,"When a dance troupe is lured to an empty school, a bowl of drug-laced sangria causes their jubilant rehearsal to descend into a dark and explosive nightmare as they try to survive the night—and find who's responsible—before it's too late.",22.608,"['Belgium', 'France', 'United States of America']",2018-09-19,1700000,97,"['English', 'Français']",Released,Climax,False,7.078,2086
False,5000000,"['Drama', 'Action', 'Thriller']",459910,A logger defends his family from a group of dangerous drug runners.,23.355,['Canada'],2018-02-01,854319,94,['English'],Released,Braven,False,6.181,1019
False,140000000,"['Action', 'Adventure', 'Science Fiction']",363088,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",36.089,['United States of America'],2018-07-04,622674139,119,['English'],Released,Ant-Man and the Wasp,False,6.93,13273
False,20000000,"['Drama', 'Thriller']",464502,"Faithful wife Melinda, who is tired of standing by her devious husband Robert, is enraged when it becomes clear she has been betrayed. That's when she lost it, and now she cannot let it go.",19.338,['United States of America'],2018-03-30,34800000,120,['English'],Released,Acrimony,False,6.7,379
False,5500000,"['Action', 'Mystery', 'Science Fiction']",530254,"Ja-yoon is a high school student who struggles with memory loss after she endured some unknown trauma during her childhood. While trying to uncover the truth, she is unwittingly dragged into a world of crime and finds herself on a journey that will awaken many secrets hidden deep within.",28.578,"['Hong Kong', 'South Korea']",2018-06-27,24340302,125,"['한국어/조선말', 'English']",Released,The Witch: Part 1. The Subversion,False,7.8,554
False,45000000,"['Horror', 'Science Fiction', 'Thriller']",384521,"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.",24.289,['United States of America'],2018-02-04,0,102,['English'],Released,The Cloverfield Paradox,False,5.618,3246
False,0,"['Action', 'Horror', 'Science Fiction']",485811,"After a zombie apocalypse spreads from a London prison, the UK is brought to its knees. The spread of the virus is temporarily contained but, without a cure, it’s only a matter of time before it breaks its boundaries and the biggest problem of all… any zombies with combat skills are now enhanced. With the South East of England quarantined from the rest of the world using fortified borders, intelligence finds that the scientist responsible for the outbreak is alive and well in London. With his recovery being the only hope of a cure, a squad of eight Special Forces soldiers is sent on a suicide mission to the city, now ruled by the undead, with a single task: get him out alive within 72 hours by any means necessary. What emerges is an unlikely pairing on a course to save humanity against ever-rising odds.",22.28,['United Kingdom'],2018-09-07,0,117,['English'],Released,Redcon-1,False,5.722,309
False,48000000,"['Comedy', 'Drama']",491418,"When Pete and Ellie decide to start a family, they stumble into the world of foster care adoption. They hope to take in one small child but when they meet three siblings, including a rebellious 15 year old girl, they find themselves speeding from zero to three kids overnight.",21.515,['United States of America'],2018-11-13,121000000,118,['English'],Released,Instant Family,False,7.5,2947
False,0,"['Animation', 'Drama', 'Romance']",504253,"After his classmate and crush is diagnosed with a pancreatic disease, an average high schooler sets out to make the most of her final days.",30.5,['Japan'],2018-09-01,33748006,108,['日本語'],Released,I Want to Eat Your Pancreas,False,8.231,1550
False,36000000,"['Music', 'Drama', 'Romance']",332562,"Seasoned musician Jackson Maine discovers — and falls in love with — struggling artist Ally. She has just about given up on her dream to make it big as a singer — until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.",39.518,['United States of America'],2018-10-03,436388866,136,['English'],Released,A Star Is Born,False,7.499,11632
False,175000000,"['Adventure', 'Drama']",407436,"A human child raised by wolves, must face off against a menacing tiger named Shere Khan, as well as his own origins.",24.74,"['United Kingdom', 'United States of America']",2018-11-25,0,105,"['English', 'हिन्दी']",Released,Mowgli: Legend of the Jungle,False,6.5,2470
