adult,budget,genres,id,overview,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count
False,44000000,"['Action', 'Comedy']",228967,"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",38.196,['United States of America'],2014-12-25,12342632,113,"['한국어/조선말', 'English']",Released,The Interview,False,6.186,5761
False,250000000,"['Action', 'Adventure', 'Science Fiction']",127585,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,48.012,['United States of America'],2014-05-15,747862775,132,"['English', 'Français', 'Pусский', 'Tiếng Việt']",Released,X-Men: Days of Future Past,False,7.532,15275
False,170000000,"['Science Fiction', 'Action', 'Drama', 'Thriller']",119450,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",58.142,"['United Kingdom', 'United States of America']",2014-07-08,710644566,130,['English'],Released,Dawn of the Planet of the Apes,False,7.329,11398
False,140000000,"['Adventure', 'Drama', 'Action']",147441,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",50.64,"['Spain', 'United States of America']",2014-12-03,268031828,150,['English'],Released,Exodus: Gods and Kings,False,5.871,4529
False,160000000,"['Action', 'Drama', 'Science Fiction']",124905,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",47.023,['United States of America'],2014-05-14,524978362,123,"['English', '日本語', '']",Released,Godzilla,False,6.3,9101
False,85000000,"['Action', 'Adventure', 'Science Fiction']",157350,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",65.24,['United States of America'],2014-03-14,288885818,139,['English'],Released,Divergent,False,6.917,12779
False,180000000,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",102651,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land. She rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.",57.116,['United States of America'],2014-05-28,758539785,97,['English'],Released,Maleficent,False,7.092,13076
False,40000000,"['Action', 'Science Fiction']",240832,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",53.894,['France'],2014-07-25,458863600,89,"['普通话', 'English', 'Français', 'Español', '한국어/조선말']",Released,Lucy,False,6.455,15984
False,0,"['Action', 'Romance', 'Animation']",317442,"Two years after the events of the Fourth Great Ninja War, the moon that Hagoromo Otsutsuki created long ago to seal away the Gedo Statue begins to descend towards the world, threatening to become a meteor that would destroy everything on impact. Amidst this crisis, a direct descendant of Kaguya Otsutsuki named Toneri Otsutsuki attempts to kidnap Hinata Hyuga but ends up abducting her younger sister Hanabi. Naruto and his allies now mount a rescue mission before finding themselves embroiled in a final battle to decide the fate of everything.",60.55,['Japan'],2014-12-06,19800000,114,['日本語'],Released,The Last: Naruto the Movie,False,7.4,2239
False,13200000,"['Crime', 'Thriller']",136835,"Terri is a devoted wife and mother of two, living an ideal suburban life in Atlanta when Colin, a charming but dangerous escaped convict, shows up at her door claiming car trouble. Terri offers her phone to help him but soon learns that no good deed goes unpunished as she finds herself fighting for survival when he invades her home and terrorizes her family.",45.478,['United States of America'],2014-09-10,53830415,84,['English'],Released,No Good Deed,False,5.942,623
False,40000000,"['Comedy', 'Romance']",232672,"Recently divorced mom Lauren and widowed dad Jim let their friends push them into a blind date, which goes disastrously wrong. Unsurprisingly, neither wants to see the other ever again. However, fate intervenes when both Jim and Lauren, unbeknownst to each other, purchase one-half of the same vacation package at a South African resort for families, during spring break. They and their children are forced to share the same romantic suite and participate in a slew of family activities together.",50.989,['United States of America'],2014-05-21,128000000,117,['English'],Released,Blended,False,6.879,3508
False,58800000,"['War', 'Action']",190859,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",53.187,['United States of America'],2014-12-25,542300000,133,['English'],Released,American Sniper,False,7.4,12819
False,110000000,"['Action', 'Drama', 'War']",53182,"Greek general Themistocles attempts to unite all of Greece by leading the charge that will change the course of the war. Themistocles faces the massive invading Persian forces led by mortal-turned-god, Xerxes and Artemesia, the vengeful commander of the Persian navy.",45.92,"['Bulgaria', 'United States of America']",2014-03-05,337580051,102,['English'],Released,300: Rise of an Empire,False,6.115,6487
False,9000000,"['Horror', 'Thriller']",238636,"One night per year, the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo, a sergeant who lost his son, plans a vigilante mission of revenge during the mayhem. However, instead of a death-dealing avenger, he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.",46.974,"['France', 'United States of America']",2014-07-17,111928365,103,['English'],Released,The Purge: Anarchy,False,6.639,6383
False,6500000,['Horror'],250546,A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.,43.324,['United States of America'],2014-10-02,257589952,99,['English'],Released,Annabelle,False,5.8,6111
False,55000000,"['Comedy', 'Adventure', 'Family']",116149,"A young Peruvian bear travels to London in search of a new home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family.",48.753,"['France', 'United Kingdom', 'United States of America']",2014-11-24,326105453,96,['English'],Released,Paddington,False,7.088,3695
False,95000000,"['Action', 'Adventure', 'Thriller']",138103,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.",46.112,"['Bulgaria', 'France', 'United States of America']",2014-08-07,214657577,126,['English'],Released,The Expendables 3,False,6.22,4959
False,103000000,"['Animation', 'Adventure', 'Comedy', 'Family']",172385,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",40.667,['United States of America'],2014-03-19,500200000,101,"['English', 'Português']",Released,Rio 2,False,6.5,3477
False,0,"['Adventure', 'Animation', 'Family']",297270,"An ancient myth of a massive creature sparks the curiosity of Tinker Bell and her good friend Fawn, an animal fairy who’s not afraid to break the rules to help an animal in need. But this creature is not welcome in Pixie Hollow — and the scout fairies are determined to capture the mysterious beast, who they fear will destroy their home. Fawn must convince her fairy friends to risk everything to rescue the NeverBeast.",42.805,['United States of America'],2014-12-12,0,77,['English'],Released,Tinker Bell and the Legend of the NeverBeast,False,7.318,1073
False,127000000,"['Adventure', 'Comedy', 'Fantasy', 'Family']",181533,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",43.75,"['United Kingdom', 'United States of America']",2014-12-17,363204635,98,['English'],Released,Night at the Museum: Secret of the Tomb,False,6.2,5837
False,5000000,['Horror'],242512,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,38.223,"['Japan', 'United States of America']",2014-10-24,103600000,89,['English'],Released,Ouija,False,5.1,2641
False,8500000,"['Crime', 'Drama', 'Thriller']",242582,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",58.527,['United States of America'],2014-10-23,50300000,118,['English'],Released,Nightcrawler,False,7.706,10755
False,0,"['Animation', 'Family']",175112,"Zarina, a smart and ambitious dust-keeper fairy who’s captivated by Blue Pixie Dust and its endless possibilities, flees Pixie Hollow and joins forces with the scheming pirates of Skull Rock, who make her captain of their ship. Tinker Bell and her friends must embark on an epic adventure to find Zarina, and together they go sword-to-sword with the band of pirates led by a cabin boy named James, who’ll soon be known as Captain Hook himself.",38.696,['United States of America'],2014-02-13,63998725,78,['English'],Released,Tinker Bell and the Pirate Fairy,False,6.9,994
False,100000000,"['Action', 'Adventure']",184315,"When a new enemy threatens the innocent, Hercules must lead his fearless team of warriors in a battle against overwhelming odds.",41.22,['United States of America'],2014-07-23,244819862,98,['English'],Released,Hercules,False,5.781,4056
False,0,"['Science Fiction', 'Drama', 'Horror']",330980,"Jerry is a strange and solitary boy who lives with his young neglectful mother in a run down apartment. He spends his weekends hidden away in his bedroom making model figurines and watching TV alone. While investigating a damp stain on his bedroom wall, Jerry peels off some wallpaper, revealing a seductive alien orifice growing behind the plaster. After spending an ever increasing amount of time in his bedroom exploring and inspecting the alien creature, Jerry embarks on his first sexual experience. After numerous encounters between Jerry and the creature, it becomes pregnant. Filled with panic and guilt, Jerry attempts to abort the alien creature, leading to a horrific outcome which neither himself nor his mother will ever forget.",53.69,['Ireland'],2014-03-08,0,16,['English'],Released,Box Room,False,5.3,9
False,40000000,['Comedy'],225886,"When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.",40.953,['United States of America'],2014-07-17,126069509,94,['English'],Released,Sex Tape,False,5.403,4029
False,5000000,"['Horror', 'Thriller']",256274,"When a team of explorers ventures into the uncharted maze of bones that lies beneath the streets of Paris, they embark on a journey into madness and terror.",39.891,['United States of America'],2014-08-14,41900000,93,['English'],Released,"As Above, So Below",False,6.715,3460
False,4000000,"['Comedy', 'Horror']",184345,"After exorcising the demons of his ex, Malcolm starts afresh with his new girlfriend and her two children. After moving into their dream home, Malcolm is once again plagued by bizarre paranormal events.",41.114,['United States of America'],2014-04-17,25343661,87,['English'],Released,A Haunted House 2,False,6.155,1450
False,65000000,"['Crime', 'Action', 'Thriller']",189,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,35.145,['United States of America'],2014-08-20,39400000,102,['English'],Released,Sin City: A Dame to Kill For,False,6.385,3809
False,65000000,"['Comedy', 'Drama', 'Family']",196867,"Annie is a young, happy foster kid who's also tough enough to make her way on the streets of New York in 2014. Originally left by her parents as a baby with the promise that they'd be back for her someday, it's been a hard knock life ever since with her mean foster mom Miss Hannigan. But everything's about to change when the hard-nosed tycoon and New York mayoral candidate Will Stacks—advised by his brilliant VP and his shrewd and scheming campaign advisor—makes a thinly-veiled campaign move and takes her in. Stacks believes he's her guardian angel, but Annie's self-assured nature and bright, sun-will-come-out-tomorrow outlook on life just might mean it's the other way around.",40.297,['United States of America'],2014-12-18,136853506,118,['English'],Released,Annie,False,6.2,1272
False,50000000,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",228326,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",37.744,['United States of America'],2014-10-01,97437106,95,['English'],Released,The Book of Life,False,7.541,2689
False,60000000,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",137106,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from conquering the universe.",37.201,"['Australia', 'Denmark', 'United States of America']",2014-02-06,470759687,100,['English'],Released,The Lego Movie,False,7.419,7829
False,0,"['Romance', 'Drama', 'Comedy']",200727,"Since the moment they met at age 5, Rosie and Alex have been best friends, facing the highs and lows of growing up side by side. A fleeting shared moment, one missed opportunity, and the decisions that follow send their lives in completely different directions. As each navigates the complexities of life, love, and everything in between, they always find their way back to each other - but is it just friendship, or something more?",41.951,"['Germany', 'United Kingdom']",2014-10-16,4439431,102,['English'],Released,"Love, Rosie",False,7.826,6205
False,30000000,"['Comedy', 'Drama']",120467,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",52.426,"['Germany', 'United States of America']",2014-02-26,174600318,100,"['English', 'Français']",Released,The Grand Budapest Hotel,False,8.0,14804
False,0,['Drama'],243352,"Calvin Campbell is a former professional baseball player sent to an early retirement due to his panic attacks at the plate. Even though he had all the talent for the big leagues, he struggles with the curveballs life has thrown him. Today, he mindlessly sleepwalks through his days and the challenge of raising his teenager daughter. His life is in a slow downward spiral when it is suddenly awakened and invigorated by the most unlikely person – Produce, a young-man with Down syndrome who works at the local grocery store.",28.68,['United States of America'],2014-04-06,1156000,95,['English'],Released,Where Hope Grows,False,6.821,84
False,0,"['Thriller', 'Horror']",280002,"When a group of close-knit friends assemble for the marriage of Skylar and Dan, they have no idea they will witness The Rapture and face a series of catastrophic events turning the celebration into a life-or-death struggle.",31.395,['United States of America'],2014-08-25,1169603,88,['English'],Released,The Remaining,False,6.108,439
False,66000000,"['Action', 'Crime', 'Drama', 'Thriller']",136797,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.",37.046,"['India', 'United States of America']",2014-03-12,203277636,131,['English'],Released,Need for Speed,False,6.421,4348
False,18000000,"['Drama', 'Comedy']",194662,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",35.988,['United States of America'],2014-10-17,103215094,120,['English'],Released,Birdman or (The Unexpected Virtue of Ignorance),False,7.464,12790
False,170000000,"['Action', 'Science Fiction', 'Adventure']",118340,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",37.872,['United States of America'],2014-07-30,772776600,121,['English'],Released,Guardians of the Galaxy,False,7.907,28017
False,14000000,"['Romance', 'Drama']",222935,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",35.385,['United States of America'],2014-05-16,307166834,133,['English'],Released,The Fault in Our Stars,False,7.597,11109
False,17000000,['Comedy'],193893,"Best pals Ryan and Justin are stalled in their respective careers -- a fact that is painfully driven home when they go to a college reunion. Dressed as police in the mistaken belief that they were to attend a costume party, Ryan and Justin find that the uniforms earn them much respect and attention. Although Justin is uncomfortable with the idea, Ryan decides to continue with the charade, putting them both in increasingly dangerous situations. When these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",31.918,['United States of America'],2014-08-13,136600000,104,['English'],Released,Let's Be Cops,False,6.5,2760
False,2000000,"['Drama', 'Horror']",242224,"A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.",39.476,"['Australia', 'Canada']",2014-05-22,10300000,94,['English'],Released,The Babadook,False,6.521,5958
False,95000000,"['Adventure', 'Fantasy']",68737,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?",29.953,"['China', 'Canada', 'United States of America', 'United Kingdom']",2014-12-12,114178613,102,['English'],Released,Seventh Son,False,5.516,2484
False,950000,['Drama'],271185,"Beautiful, wild, funny, and lost, Katie Kampenfelt takes a year off before college to find herself, all the while chronicling her adventures in an anonymous blog into which she pours her innermost secrets. Eventually, Katie's fearless narrative begins to crack, and dark pieces of her past emerge.",34.539,['United States of America'],2014-04-19,0,100,['English'],Released,Ask Me Anything,False,5.6,401
False,0,['Drama'],831973,"Momoko is nervous but enthusiastic about joining the movie company she has longed for. However, she was late from the first day and was struck by Reiko, a female employee who is famous for her talent. On the other hand, the president liked Momoko and took care of it. But it was an adult filmmaking company! Although she was worried about the gap with the company she had envisioned, she was excited to have her seniors teach her work, and she was further exposed to the passion of the people involved and grew up every day.",35.832,['Japan'],2014-11-21,0,60,['日本語'],Released,Shinjin kyonyû: Hasande san-patsu!,False,2.0,2
False,42000000,['Comedy'],227159,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",28.724,['United States of America'],2014-11-12,107645357,108,['English'],Released,Horrible Bosses 2,False,6.187,4103
False,170000000,"['Action', 'Adventure', 'Science Fiction']",100402,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",33.344,['United States of America'],2014-03-20,714766572,136,['English'],Released,Captain America: The Winter Soldier,False,7.7,18727
False,28000000,"['Crime', 'Drama', 'Mystery', 'Thriller']",169917,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,30.701,['United States of America'],2014-09-18,58834384,114,['English'],Released,A Walk Among the Tombstones,False,6.327,2790
False,145000000,"['Animation', 'Adventure', 'Family']",82703,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-machine is stolen and moments in history begin to be changed.",45.956,['United States of America'],2014-02-07,272912430,92,['English'],Released,Mr. Peabody & Sherman,False,6.722,2352
False,0,"['Animation', 'Action', 'Adventure', 'Comedy', 'Fantasy']",290271,"The special takes place during the two year before the Straw Hats reunite on Sabody.  Luffy is currently in Rusukaina training to get stronger to take on the New World. However the training  is interrupted when Hancock's sisters, Marigold and Sandersonia, are kidnapped by the Byrnndi World,  a pirate who was locked away on Level 6 of Impel Down but escaped during Luffy's invasion to save Ace,  in order to lure Hancock to him and use her as a hostage against the World Government due to her  Shichibukai status. Thus Luffy and Hancock head off to confront him and save Hancock's sisters.",33.423,['Japan'],2014-12-31,0,105,['日本語'],Released,"One Piece ""3D2Y"": Overcome Ace's Death! Luffy's Vow to his Friends",False,7.1,173
False,40000000,['Drama'],205587,"A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.",31.385,['United States of America'],2014-10-08,84419388,141,['English'],Released,The Judge,False,7.3,4071
False,33000000,"['Fantasy', 'Romance']",197796,"Forced to face the cruel side of life, a devastated, bankrupt merchant chances upon the enchanted castle of a hideous creature, the mere sight of it chills the bone to the marrow. There, a fate worse than death awaits the poor father-of-six, who, after plucking a sweet-scented rose from the repulsive master's verdant garden, must do the impossible: permit his compassionate daughter, Belle, to take his place and pay for the sins of her parent. Now, an impenetrable mystery shrouds the haunted mansion, and, as repugnance gradually turns into affection, only true love could break the spell.",32.402,"['France', 'Germany']",2014-02-12,47430624,112,"['English', 'Français']",Released,Beauty and the Beast,False,6.171,2024
